Timestamp(ms),Current(uA),D0-D7
26970,1396.096,00000000
26980,1397.058,00000000
26990,1450.970,00000000
27000,1790.571,00000000
27010,1569.380,00000000
27020,1482.651,00000000
27030,1466.118,00000000
27040,1405.981,00000000
27050,1393.177,00000000
27060,1396.361,00000000
27070,1328.675,00000000
27080,1387.225,00000000
27090,1397.166,00000000
27100,1872.362,00000000
27110,1571.497,00000000
27120,1412.438,00000000
27130,1387.286,00000000
27140,1370.103,00000000
27150,1358.730,00000000
27160,1385.661,00000000
27170,1388.978,00000000
27180,1348.413,00000000
27190,1377.492,00000000
27200,1418.832,00000000
27210,1771.590,00000000
27220,1503.588,00000000
27230,1443.069,00000000
27240,1410.944,00000000
27250,1388.391,00000000
27260,1419.771,00000000
27270,1424.808,00000000
27280,1437.680,00000000
27290,1387.831,00000000
27300,1403.092,00000000
27310,1386.314,00000000
27320,1701.768,00000000
27330,1522.004,00000000
27340,1475.393,00000000
27350,1441.893,00000000
27360,1396.075,00000000
27370,1431.335,00000000
27380,1418.180,00000000
27390,1419.298,00000000
27400,1403.729,00000000
27410,1422.934,00000000
27420,1626.456,00000000
27430,1779.781,00000000
27440,1540.776,00000000
27450,1438.645,00000000
27460,1412.535,00000000
27470,1370.562,00000000
27480,1413.176,00000000
27490,1447.645,00000000
27500,1426.811,00000000
27510,1417.843,00000000
27520,1461.424,00000000
27530,1813.464,00000000
27540,1587.326,00000000
27550,1424.810,00000000
27560,1401.640,00000000
27570,1412.520,00000000
27580,1446.255,00000000
27590,1423.960,00000000
27600,1363.051,00000000
27610,1402.906,00000000
27620,1357.100,00000000
27630,1957.805,00000000
27640,1573.261,00000000
27650,1412.459,00000000
27660,1394.194,00000000
27670,1409.022,00000000
27680,1386.671,00000000
27690,1397.103,00000000
27700,1426.853,00000000
27710,1438.126,00000000
27720,1386.788,00000000
27730,1607.395,00000000
27740,1728.191,00000000
27750,1500.223,00000000
27760,1404.586,00000000
27770,1421.346,00000000
27780,1471.193,00000000
27790,1553.816,00000000
27800,1461.238,00000000
27810,1471.140,00000000
27820,1438.186,00000000
27830,1469.106,00000000
27840,1980.332,00000000
27850,1625.906,00000000
27860,1463.794,00000000
27870,1432.860,00000000
27880,1446.146,00000000
27890,1424.811,00000000
27900,1363.811,00000000
27910,1427.681,00000000
27920,1425.788,00000000
27930,1364.932,00000000
27940,1394.113,00000000
27950,1996.944,00000000
27960,1621.201,00000000
27970,1458.717,00000000
27980,1402.501,00000000
27990,1425.122,00000000
28000,1418.721,00000000
28010,1382.677,00000000
28020,1379.841,00000000
28030,1377.990,00000000
28040,1430.966,00000000
28050,2026.409,00000000
28060,1622.023,00000000
28070,1516.548,00000000
28080,1420.936,00000000
28090,1427.004,00000000
28100,1400.917,00000000
28110,1389.373,00000000
28120,1408.696,00000000
28130,1388.306,00000000
28140,1446.372,00000000
28150,1414.316,00000000
28160,1878.112,00000000
28170,1581.822,00000000
28180,1486.276,00000000
28190,1451.644,00000000
28200,1419.234,00000000
28210,1448.708,00000000
28220,1414.718,00000000
28230,1415.369,00000000
28240,1417.573,00000000
28250,1429.335,00000000
28260,1882.445,00000000
28270,1580.538,00000000
28280,1517.884,00000000
28290,1438.253,00000000
28300,1450.175,00000000
28310,1428.119,00000000
28320,1421.465,00000000
28330,1421.699,00000000
28340,1460.926,00000000
28350,1408.745,00000000
28360,1422.927,00000000
28370,1683.977,00000000
28380,1469.464,00000000
28390,1452.061,00000000
28400,1468.534,00000000
28410,1438.698,00000000
28420,1431.990,00000000
28430,1415.684,00000000
28440,1421.309,00000000
28450,1420.853,00000000
28460,1399.292,00000000
28470,1425.728,00000000
28480,1786.157,00000000
28490,1568.714,00000000
28500,1427.825,00000000
28510,1417.228,00000000
28520,1462.755,00000000
28530,1452.895,00000000
28540,1390.378,00000000
28550,1358.737,00000000
28560,1387.266,00000000
28570,1457.338,00000000
28580,1786.270,00000000
28590,1715.123,00000000
28600,1501.207,00000000
28610,1468.918,00000000
28620,1412.647,00000000
28630,1402.749,00000000
28640,1430.127,00000000
28650,1431.685,00000000
28660,1456.555,00000000
28670,1432.167,00000000
28680,1370.188,00000000
28690,1684.866,00000000
28700,1480.329,00000000
28710,1462.486,00000000
28720,1447.136,00000000
28730,1390.645,00000000
28740,1404.637,00000000
28750,1364.693,00000000
28760,1363.567,00000000
28770,1427.158,00000000
28780,1431.443,00000000
28790,1866.470,00000000
28800,1691.133,00000000
28810,1486.037,00000000
28820,1401.863,00000000
28830,1430.037,00000000
28840,1416.617,00000000
28850,1354.406,00000000
28860,1378.142,00000000
28870,1393.063,00000000
28880,1373.540,00000000
28890,1452.747,00000000
28900,1896.800,00000000
28910,1586.961,00000000
28920,1470.147,00000000
28930,1434.398,00000000
28940,1443.628,00000000
28950,1428.964,00000000
28960,1401.061,00000000
28970,1403.171,00000000
28980,1472.793,00000000
28990,1508.738,00000000
29000,1412.028,00000000
29010,1726.174,00000000
29020,1525.220,00000000
29030,1468.336,00000000
29040,1481.082,00000000
29050,1441.361,00000000
29060,1431.302,00000000
29070,1398.759,00000000
29080,1372.802,00000000
29090,1376.789,00000000
29100,1373.548,00000000
29110,1991.546,00000000
29120,1642.937,00000000
29130,1479.160,00000000
29140,1389.566,00000000
29150,1368.030,00000000
29160,1411.615,00000000
29170,1403.731,00000000
29180,1356.213,00000000
29190,1364.980,00000000
29200,1359.054,00000000
29210,1408.231,00000000
29220,1858.344,00000000
29230,1562.023,00000000
29240,1451.157,00000000
29250,1431.907,00000000
29260,1407.757,00000000
29270,1380.397,00000000
29280,1352.135,00000000
29290,1440.524,00000000
29300,1444.278,00000000
29310,1367.647,00000000
29320,1969.188,00000000
29330,1620.399,00000000
29340,1470.755,00000000
29350,1415.516,00000000
29360,1421.561,00000000
29370,1464.413,00000000
29380,1373.617,00000000
29390,1433.934,00000000
29400,1364.979,00000000
29410,1397.154,00000000
29420,1402.934,00000000
29430,1730.236,00000000
29440,1521.187,00000000
29450,1432.137,00000000
29460,1431.512,00000000
29470,1414.758,00000000
29480,1416.353,00000000
29490,1389.847,00000000
29500,1418.954,00000000
29510,1435.605,00000000
29520,1414.421,00000000
29530,1754.118,00000000
29540,1595.157,00000000
29550,1454.365,00000000
29560,1423.123,00000000
