timestamp,device_name,device_address,rssi,distance_m,condition,trial
2026-04-07 19:55:18.383386,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,1
2026-04-07 19:55:18.386379,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,1
2026-04-07 19:55:19.440072,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:19.453076,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:21.448110,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,1
2026-04-07 19:55:21.557160,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,1
2026-04-07 19:55:21.571682,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,1
2026-04-07 19:55:22.286829,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,1
2026-04-07 19:55:22.300899,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,1
2026-04-07 19:55:22.386164,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,1
2026-04-07 19:55:23.228843,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,1
2026-04-07 19:55:23.242837,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,1
2026-04-07 19:55:23.333783,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:23.347876,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:24.164857,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,1
2026-04-07 19:55:24.177601,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,1
2026-04-07 19:55:26.046606,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,1
2026-04-07 19:55:26.059600,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,1
2026-04-07 19:55:26.769959,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,1
2026-04-07 19:55:26.776623,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,1
2026-04-07 19:55:26.875755,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:26.890141,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:28.129248,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:28.132249,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,1
2026-04-07 19:55:28.541888,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,1
2026-04-07 19:55:29.605691,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,1
2026-04-07 19:55:29.620588,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,1
2026-04-07 19:55:29.715342,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,1
2026-04-07 19:55:29.717353,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,1
2026-04-07 19:55:30.538793,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,1
2026-04-07 19:55:30.553808,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,1
2026-04-07 19:55:44.838666,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:44.846454,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:44.946310,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:55:44.962832,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:55:45.564806,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:45.566811,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:45.666744,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:45.685284,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:46.737109,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:46.740097,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:47.558504,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:47.585070,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:47.671797,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:55:48.621995,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:48.639137,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:55:49.568934,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:55:49.599044,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:55:50.517298,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,2
2026-04-07 19:55:50.548118,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,2
2026-04-07 19:55:50.624341,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,2
2026-04-07 19:55:50.649870,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,2
2026-04-07 19:55:51.591537,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:55:51.597535,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:55:51.687968,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:55:51.720782,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:55:52.643940,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:55:52.683004,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:55:55.368412,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:55.395039,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:56.418404,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:56.445578,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:55:58.227436,EEG Wearable,E1:1B:6D:10:62:56,-74,1.0,line_of_sight,2
2026-04-07 19:55:58.234929,EEG Wearable,E1:1B:6D:10:62:56,-74,1.0,line_of_sight,2
2026-04-07 19:55:58.307755,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:55:58.337744,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:55:59.157459,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:55:59.164984,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:56:00.195537,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,2
2026-04-07 19:56:01.050624,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:56:01.143344,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:56:01.171551,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:56:01.990006,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:01.999135,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:02.819376,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:56:02.825495,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:56:03.678626,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,2
2026-04-07 19:56:03.774235,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:03.781271,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:03.866921,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:56:05.546707,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,2
2026-04-07 19:56:05.652179,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,2
2026-04-07 19:56:05.658159,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,2
2026-04-07 19:56:06.463711,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:56:06.492162,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:56:06.567809,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:56:06.598927,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:56:07.420429,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,2
2026-04-07 19:56:07.426854,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,2
2026-04-07 19:56:07.517443,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:56:08.358623,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:56:08.362624,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,2
2026-04-07 19:56:08.464663,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,2
2026-04-07 19:56:08.487385,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,2
2026-04-07 19:56:09.104698,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:09.112350,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:09.295639,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:56:09.324190,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,2
2026-04-07 19:56:10.346647,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,2
2026-04-07 19:56:11.191330,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,2
2026-04-07 19:56:11.218072,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,2
2026-04-07 19:56:13.217254,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:13.233895,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,2
2026-04-07 19:56:14.130273,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,2
2026-04-07 19:56:27.722627,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:27.725152,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:27.829005,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,3
2026-04-07 19:56:27.839918,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,3
2026-04-07 19:56:28.452269,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:28.460638,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:28.670869,EEG Wearable,E1:1B:6D:10:62:56,-74,1.0,line_of_sight,3
2026-04-07 19:56:29.493318,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:29.503319,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:29.593981,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,3
2026-04-07 19:56:29.601979,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,3
2026-04-07 19:56:30.327682,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,3
2026-04-07 19:56:31.258870,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:32.209209,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,3
2026-04-07 19:56:32.223296,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,3
2026-04-07 19:56:33.152856,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:33.168410,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:33.259877,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,3
2026-04-07 19:56:34.210706,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:34.226161,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,3
2026-04-07 19:56:36.830891,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,3
2026-04-07 19:56:36.833958,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:36.934531,EEG Wearable,E1:1B:6D:10:62:56,-77,1.0,line_of_sight,3
2026-04-07 19:56:37.886741,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,3
2026-04-07 19:56:37.888743,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,3
2026-04-07 19:56:38.822634,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,3
2026-04-07 19:56:38.836622,EEG Wearable,E1:1B:6D:10:62:56,-71,1.0,line_of_sight,3
2026-04-07 19:56:38.930131,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:38.944030,EEG Wearable,E1:1B:6D:10:62:56,-70,1.0,line_of_sight,3
2026-04-07 19:56:39.885859,EEG Wearable,E1:1B:6D:10:62:56,-69,1.0,line_of_sight,3
2026-04-07 19:56:39.888444,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,3
2026-04-07 19:56:40.833094,EEG Wearable,E1:1B:6D:10:62:56,-77,1.0,line_of_sight,3
2026-04-07 19:56:40.836215,EEG Wearable,E1:1B:6D:10:62:56,-78,1.0,line_of_sight,3
2026-04-07 19:56:41.762715,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,3
2026-04-07 19:56:42.590092,EEG Wearable,E1:1B:6D:10:62:56,-72,1.0,line_of_sight,3
2026-04-07 19:56:44.386325,EEG Wearable,E1:1B:6D:10:62:56,-77,1.0,line_of_sight,3
2026-04-07 19:56:44.388324,EEG Wearable,E1:1B:6D:10:62:56,-76,1.0,line_of_sight,3
2026-04-07 19:56:44.482671,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:44.496673,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:45.562748,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:45.575245,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:45.660672,EEG Wearable,E1:1B:6D:10:62:56,-78,1.0,line_of_sight,3
2026-04-07 19:56:45.676137,EEG Wearable,E1:1B:6D:10:62:56,-79,1.0,line_of_sight,3
2026-04-07 19:56:46.619223,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:46.634455,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:46.725620,EEG Wearable,E1:1B:6D:10:62:56,-75,1.0,line_of_sight,3
2026-04-07 19:56:47.559740,EEG Wearable,E1:1B:6D:10:62:56,-76,1.0,line_of_sight,3
2026-04-07 19:56:47.569745,EEG Wearable,E1:1B:6D:10:62:56,-76,1.0,line_of_sight,3
2026-04-07 19:56:48.396658,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:48.411669,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:48.500413,EEG Wearable,E1:1B:6D:10:62:56,-75,1.0,line_of_sight,3
2026-04-07 19:56:48.515424,EEG Wearable,E1:1B:6D:10:62:56,-75,1.0,line_of_sight,3
2026-04-07 19:56:49.443745,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:49.458892,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:50.294768,EEG Wearable,E1:1B:6D:10:62:56,-77,1.0,line_of_sight,3
2026-04-07 19:56:50.297763,EEG Wearable,E1:1B:6D:10:62:56,-77,1.0,line_of_sight,3
2026-04-07 19:56:50.399875,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:50.505940,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:50.518541,EEG Wearable,E1:1B:6D:10:62:56,-67,1.0,line_of_sight,3
2026-04-07 19:56:51.471692,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:51.473698,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:56:51.576895,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,3
2026-04-07 19:56:51.578901,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,3
2026-04-07 19:56:52.418449,EEG Wearable,E1:1B:6D:10:62:56,-78,1.0,line_of_sight,3
2026-04-07 19:56:52.422001,EEG Wearable,E1:1B:6D:10:62:56,-78,1.0,line_of_sight,3
2026-04-07 19:56:53.369405,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,3
2026-04-07 19:56:53.370455,EEG Wearable,E1:1B:6D:10:62:56,-68,1.0,line_of_sight,3
2026-04-07 19:56:53.462942,EEG Wearable,E1:1B:6D:10:62:56,-79,1.0,line_of_sight,3
2026-04-07 19:56:54.312918,EEG Wearable,E1:1B:6D:10:62:56,-75,1.0,line_of_sight,3
2026-04-07 19:56:54.314911,EEG Wearable,E1:1B:6D:10:62:56,-75,1.0,line_of_sight,3
2026-04-07 19:56:55.153438,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:55.165857,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:55.365647,EEG Wearable,E1:1B:6D:10:62:56,-77,1.0,line_of_sight,3
2026-04-07 19:56:55.368530,EEG Wearable,E1:1B:6D:10:62:56,-77,1.0,line_of_sight,3
2026-04-07 19:56:55.484542,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:55.487581,EEG Wearable,E1:1B:6D:10:62:56,-66,1.0,line_of_sight,3
2026-04-07 19:56:57.365507,EEG Wearable,E1:1B:6D:10:62:56,-73,1.0,line_of_sight,3
2026-04-07 19:58:23.954316,EEG Wearable,E1:1B:6D:10:62:56,-66,1.2,line_of_sight,1
2026-04-07 19:58:24.791946,EEG Wearable,E1:1B:6D:10:62:56,-70,1.2,line_of_sight,1
2026-04-07 19:58:24.793938,EEG Wearable,E1:1B:6D:10:62:56,-70,1.2,line_of_sight,1
2026-04-07 19:58:24.891898,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:25.638536,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:25.641543,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:25.841337,EEG Wearable,E1:1B:6D:10:62:56,-70,1.2,line_of_sight,1
2026-04-07 19:58:25.855293,EEG Wearable,E1:1B:6D:10:62:56,-70,1.2,line_of_sight,1
2026-04-07 19:58:26.785650,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:27.309274,EEG Wearable,E1:1B:6D:10:62:56,-69,1.2,line_of_sight,1
2026-04-07 19:58:27.322853,EEG Wearable,E1:1B:6D:10:62:56,-69,1.2,line_of_sight,1
2026-04-07 19:58:27.730723,EEG Wearable,E1:1B:6D:10:62:56,-81,1.2,line_of_sight,1
2026-04-07 19:58:27.733732,EEG Wearable,E1:1B:6D:10:62:56,-81,1.2,line_of_sight,1
2026-04-07 19:58:28.674059,EEG Wearable,E1:1B:6D:10:62:56,-69,1.2,line_of_sight,1
2026-04-07 19:58:28.689161,EEG Wearable,E1:1B:6D:10:62:56,-69,1.2,line_of_sight,1
2026-04-07 19:58:29.511598,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:29.525817,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:29.612015,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:30.347466,EEG Wearable,E1:1B:6D:10:62:56,-68,1.2,line_of_sight,1
2026-04-07 19:58:30.349467,EEG Wearable,E1:1B:6D:10:62:56,-68,1.2,line_of_sight,1
2026-04-07 19:58:30.446734,EEG Wearable,E1:1B:6D:10:62:56,-69,1.2,line_of_sight,1
2026-04-07 19:58:30.459847,EEG Wearable,E1:1B:6D:10:62:56,-69,1.2,line_of_sight,1
2026-04-07 19:58:31.272093,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:31.384410,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:31.399412,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:32.113725,EEG Wearable,E1:1B:6D:10:62:56,-66,1.2,line_of_sight,1
2026-04-07 19:58:32.219653,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:32.234173,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:32.951257,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:32.954271,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:34.831138,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:34.928617,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:34.943405,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:35.878362,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:35.894258,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:39.331371,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:39.343499,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:39.429892,EEG Wearable,E1:1B:6D:10:62:56,-80,1.2,line_of_sight,1
2026-04-07 19:58:39.445053,EEG Wearable,E1:1B:6D:10:62:56,-80,1.2,line_of_sight,1
2026-04-07 19:58:40.377701,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:40.480523,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:43.101938,EEG Wearable,E1:1B:6D:10:62:56,-65,1.2,line_of_sight,1
2026-04-07 19:58:43.104928,EEG Wearable,E1:1B:6D:10:62:56,-65,1.2,line_of_sight,1
2026-04-07 19:58:43.214726,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:43.216377,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:43.949334,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:43.962869,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:44.060474,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:44.156165,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:44.269164,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:44.272626,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:45.106060,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:46.046177,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:46.061202,EEG Wearable,E1:1B:6D:10:62:56,-73,1.2,line_of_sight,1
2026-04-07 19:58:46.882589,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:46.885610,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:46.976513,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:46.990382,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:47.707584,EEG Wearable,E1:1B:6D:10:62:56,-67,1.2,line_of_sight,1
2026-04-07 19:58:47.814955,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:47.829826,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:47.921392,EEG Wearable,E1:1B:6D:10:62:56,-72,1.2,line_of_sight,1
2026-04-07 19:58:48.880786,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:48.883852,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:49.820379,EEG Wearable,E1:1B:6D:10:62:56,-66,1.2,line_of_sight,1
2026-04-07 19:58:50.772320,EEG Wearable,E1:1B:6D:10:62:56,-70,1.2,line_of_sight,1
2026-04-07 19:58:50.787042,EEG Wearable,E1:1B:6D:10:62:56,-70,1.2,line_of_sight,1
2026-04-07 19:58:51.844201,EEG Wearable,E1:1B:6D:10:62:56,-68,1.2,line_of_sight,1
2026-04-07 19:58:51.846137,EEG Wearable,E1:1B:6D:10:62:56,-68,1.2,line_of_sight,1
2026-04-07 19:58:51.948263,EEG Wearable,E1:1B:6D:10:62:56,-66,1.2,line_of_sight,1
2026-04-07 19:58:51.961431,EEG Wearable,E1:1B:6D:10:62:56,-66,1.2,line_of_sight,1
2026-04-07 19:58:52.057740,EEG Wearable,E1:1B:6D:10:62:56,-71,1.2,line_of_sight,1
2026-04-07 19:58:52.071531,EEG Wearable,E1:1B:6D:10:62:56,-70,1.2,line_of_sight,1
